bgt_type,polygon,x_min,y_max,x_max,y_min
pand,"[[119604.669, 485225.651], [119608.819, 485215.754], [119605.828, 485214.431], [119606.691, 485212.344], [119604.031, 485211.208], [119598.796, 485223.077], [119604.669, 485225.651]]",119598.796,485225.651,119608.819,485211.208
pand,"[[119596.423, 485282.807], [119600.834, 485272.209], [119601.936, 485269.562], [119596.069, 485267.12], [119591.015, 485279.26], [119596.423, 485282.807]]",119591.015,485282.807,119601.936,485267.12
pand,"[[119612.565, 485294.41], [119616.853, 485284.082], [119612.876, 485282.438], [119613.874, 485279.809], [119611.879, 485279.072], [119607.155, 485290.829], [119609.082, 485291.635], [119608.616, 485292.752], [119612.565, 485294.41]]",119607.155,485294.41,119616.853,485279.072
pand,"[[119607.155, 485290.829], [119611.879, 485279.072], [119612.121, 485278.492], [119606.307, 485276.056], [119602.038, 485286.511], [119607.155, 485290.829]]",119602.038,485290.829,119612.121,485276.056
pand,"[[119609.559, 485227.794], [119611.219, 485227.1], [119611.179, 485226.989], [119615.78, 485217.096], [119610.649, 485214.789], [119610.026, 485216.288], [119608.819, 485215.754], [119604.669, 485225.651], [119609.41, 485227.729], [119609.455, 485227.838], [119609.559, 485227.794]]",119604.669,485227.838,119615.78,485214.789
pand,"[[119598.796, 485223.077], [119604.031, 485211.208], [119598.275, 485208.751], [119592.962, 485220.519], [119598.796, 485223.077]]",119592.962,485223.077,119604.031,485208.751
pand,"[[119662.921, 485244.403], [119665.826, 485238.291], [119666.743, 485236.362], [119660.995, 485233.928], [119654.789, 485247.36], [119658.474, 485248.983], [119660.355, 485249.828], [119662.921, 485244.403]]",119654.789,485249.828,119666.743,485233.928
pand,"[[119680.846, 485254.603], [119681.745, 485252.7], [119669.887, 485247.306], [119669.774, 485247.539], [119668.905, 485249.334], [119667.275, 485252.994], [119668.719, 485253.62], [119678.13, 485257.729], [119678.15, 485257.819], [119678.237, 485257.787], [119679.64, 485257.269], [119679.62, 485257.199], [119680.846, 485254.603]]",119667.275,485257.819,119681.745,485247.306
pand,"[[119667.275, 485252.994], [119668.905, 485249.334], [119669.774, 485247.539], [119662.921, 485244.403], [119660.355, 485249.828], [119665.567, 485252.213], [119667.275, 485252.994]]",119660.355,485252.994,119669.774,485244.403
pand,"[[119727.533, 485243.356], [119731.835, 485233.663], [119726.694, 485231.365], [119727.42, 485229.41], [119726.586, 485227.679], [119724.713, 485227.084], [119723.479, 485227.574], [119722.506, 485229.252], [119722.884, 485231.086], [119724.603, 485232.244], [119718.739, 485244.769], [119725.588, 485247.703], [119727.533, 485243.356]]",119718.739,485247.703,119731.835,485227.084
pand,"[[119713.004, 485272.965], [119718.031, 485261.783], [119718.419, 485261.952], [119719.15, 485260.349], [119724.534, 485262.645], [119725.341, 485260.791], [119713.605, 485255.64], [119707.34, 485268.9], [119707.269, 485268.92], [119707.296, 485268.993], [119707.999, 485270.91], [119708.066, 485270.886], [119713.004, 485272.965]]",119707.269,485272.965,119725.341,485255.64
pand,"[[119640.67, 485271.242], [119645.628, 485259.767], [119639.819, 485257.226], [119634.809, 485268.679], [119634.288, 485269.87], [119636.946, 485271.033], [119637.467, 485269.841], [119640.67, 485271.242]]",119634.288,485271.242,119645.628,485257.226
pand,"[[119658.059, 485277.018], [119662.482, 485267.26], [119656.767, 485264.779], [119651.496, 485276.804], [119654.181, 485278.008], [119655.18, 485275.771], [119658.059, 485277.018]]",119651.496,485278.008,119662.482,485264.779
pand,"[[119647.135, 485272.272], [119651.419, 485262.456], [119645.628, 485259.767], [119640.67, 485271.242], [119640.08, 485272.563], [119642.729, 485273.721], [119643.232, 485272.502], [119646.453, 485273.927], [119647.135, 485272.272]]",119640.08,485273.927,119651.419,485259.767
pand,"[[119719.07, 485275.519], [119723.888, 485264.284], [119718.419, 485261.952], [119718.031, 485261.783], [119713.004, 485272.965], [119719.07, 485275.519]]",119713.004,485275.519,119723.888,485261.783
pand,"[[119736.011, 485282.651], [119741.712, 485269.815], [119739.216, 485268.767], [119738.389, 485270.542], [119735.311, 485269.2], [119730.427, 485280.3], [119736.011, 485282.651]]",119730.427,485282.651,119741.712,485268.767
pand,"[[119748.676, 485253.989], [119753.355, 485243.286], [119747.855, 485240.827], [119743.164, 485251.529], [119748.676, 485253.989]]",119743.164,485253.989,119753.355,485240.827
pand,"[[119727.81, 485255.085], [119730.222, 485249.661], [119725.588, 485247.703], [119718.739, 485244.769], [119716.281, 485249.976], [119727.81, 485255.085]]",119716.281,485255.085,119730.222,485244.769
pand,"[[119634.809, 485268.679], [119639.819, 485257.226], [119633.957, 485254.662], [119628.947, 485266.115], [119628.426, 485267.306], [119631.083, 485268.468], [119631.604, 485267.277], [119634.809, 485268.679]]",119628.426,485268.679,119639.819,485254.662
pand,"[[119651.496, 485276.804], [119656.767, 485264.779], [119655.781, 485264.351], [119651.46, 485262.474], [119651.419, 485262.456], [119647.135, 485272.272], [119649.713, 485273.334], [119648.724, 485275.562], [119651.496, 485276.804]]",119647.135,485276.804,119656.767,485262.456
pand,"[[119682.63, 485250.825], [119684.536, 485246.789], [119674.125, 485242.078], [119672.612, 485245.359], [119671.156, 485244.656], [119669.887, 485247.306], [119681.745, 485252.7], [119682.63, 485250.825]]",119669.887,485252.7,119684.536,485242.078
pand,"[[119675.241, 485284.521], [119675.832, 485284.781], [119680.387, 485275.032], [119673.915, 485272.223], [119669.477, 485282.012], [119675.241, 485284.521]]",119669.477,485284.781,119680.387,485272.223
pand,"[[119644.249, 485230.148], [119646.76, 485224.787], [119636.378, 485220.311], [119633.82, 485225.715], [119644.249, 485230.148]]",119633.82,485230.148,119646.76,485220.311
pand,"[[119754.102, 485256.411], [119758.729, 485245.689], [119753.355, 485243.286], [119748.676, 485253.989], [119754.102, 485256.411]]",119748.676,485256.411,119758.729,485243.286
pand,"[[119729.458, 485255.821], [119727.81, 485255.085], [119716.281, 485249.976], [119713.605, 485255.64], [119725.341, 485260.791], [119726.692, 485257.686], [119728.401, 485258.441], [119729.458, 485255.821]]",119713.605,485260.791,119729.458,485249.976
pand,"[[119669.477, 485282.012], [119673.915, 485272.223], [119668.045, 485269.675], [119663.013, 485280.814], [119665.611, 485281.902], [119666.194, 485280.582], [119669.477, 485282.012]]",119663.013,485282.012,119673.915,485269.675
pand,"[[119732.883, 485245.742], [119737.132, 485236.032], [119731.835, 485233.663], [119727.533, 485243.356], [119732.883, 485245.742]]",119727.533,485245.742,119737.132,485233.663
pand,"[[119764.865, 485294.845], [119770.284, 485282.192], [119767.617, 485281.077], [119766.957, 485282.679], [119762.954, 485280.97], [119758.174, 485292.002], [119764.865, 485294.845]]",119758.174,485294.845,119770.284,485280.97
pand,"[[119758.767, 485258.494], [119763.415, 485247.784], [119758.729, 485245.689], [119754.102, 485256.411], [119758.767, 485258.494]]",119754.102,485258.494,119763.415,485245.689
pand,"[[119764.382, 485260.618], [119768.863, 485250.22], [119763.415, 485247.784], [119758.767, 485258.494], [119758.38, 485259.361], [119760.648, 485260.373], [119761.177, 485259.187], [119764.382, 485260.618]]",119758.38,485260.618,119768.863,485247.784
pand,"[[119687.953, 485239.551], [119689.717, 485235.815], [119679.417, 485230.913], [119676.604, 485236.74], [119687.061, 485241.44], [119687.953, 485239.551]]",119676.604,485241.44,119689.717,485230.913
pand,"[[119741.762, 485285.072], [119746.566, 485273.954], [119743.852, 485272.787], [119744.57, 485271.014], [119741.712, 485269.815], [119736.011, 485282.651], [119737.984, 485283.482], [119741.762, 485285.072]]",119736.011,485285.072,119746.566,485269.815
pand,"[[119694.983, 485224.662], [119684.64, 485219.923], [119683.219, 485219.272], [119680.569, 485224.887], [119682.033, 485225.572], [119692.288, 485230.371], [119693.862, 485227.037], [119694.983, 485224.662]]",119680.569,485230.371,119694.983,485219.272
pand,"[[119681.896, 485287.638], [119685.959, 485279.059], [119686.019, 485279.019], [119685.35, 485277.14], [119685.289, 485277.16], [119680.387, 485275.032], [119675.832, 485284.781], [119675.241, 485284.521], [119674.104, 485286.98], [119673.932, 485287.315], [119675.971, 485288.235], [119677.199, 485285.664], [119681.896, 485287.638]]",119673.932,485288.235,119686.019,485275.032
pand,"[[119623.086, 485263.551], [119628.096, 485252.099], [119622.235, 485249.535], [119617.226, 485260.988], [119616.705, 485262.18], [119619.362, 485263.342], [119619.883, 485262.15], [119623.086, 485263.551]]",119616.705,485263.551,119628.096,485249.535
pand,"[[119730.427, 485280.3], [119735.311, 485269.2], [119736.07, 485267.446], [119734.867, 485266.916], [119733.383, 485266.262], [119732.614, 485268.006], [119729.469, 485266.665], [119724.525, 485277.815], [119730.427, 485280.3]]",119724.525,485280.3,119736.07,485266.262
pand,"[[119649.135, 485244.916], [119655.351, 485231.539], [119649.979, 485229.264], [119648.701, 485231.979], [119646.397, 485236.874], [119643.771, 485242.597], [119649.135, 485244.916]]",119643.771,485244.916,119655.351,485229.264
pand,"[[119724.525, 485277.815], [119729.469, 485266.665], [119723.888, 485264.284], [119719.07, 485275.519], [119724.525, 485277.815]]",119719.07,485277.815,119729.469,485264.284
pand,"[[119654.789, 485247.36], [119660.995, 485233.928], [119655.351, 485231.539], [119649.135, 485244.916], [119654.789, 485247.36]]",119649.135,485247.36,119660.995,485231.539
pand,"[[119641.924, 485235.058], [119644.249, 485230.148], [119633.82, 485225.715], [119631.459, 485230.679], [119641.924, 485235.058]]",119631.459,485235.058,119644.249,485225.715
pand,"[[119747.655, 485287.553], [119753.223, 485274.815], [119750.055, 485273.441], [119749.356, 485275.154], [119746.566, 485273.954], [119741.762, 485285.072], [119747.655, 485287.553]]",119741.762,485287.553,119753.223,485273.441
pand,"[[119663.013, 485280.814], [119668.045, 485269.675], [119662.482, 485267.26], [119658.059, 485277.018], [119655.328, 485283.035], [119658.798, 485284.45], [119660.598, 485280.377], [119662.825, 485281.327], [119663.013, 485280.814]]",119655.328,485284.45,119668.045,485267.26
pand,"[[119646.397, 485236.874], [119641.924, 485235.058], [119631.459, 485230.679], [119629.408, 485235.04], [119630.059, 485236.67], [119643.771, 485242.597], [119646.397, 485236.874]]",119629.408,485242.597,119646.397,485230.679
pand,"[[119687.061, 485241.44], [119676.604, 485236.74], [119675.238, 485236.076], [119674.093, 485238.396], [119675.518, 485239.058], [119674.125, 485242.078], [119684.536, 485246.789], [119686.111, 485243.452], [119687.061, 485241.44]]",119674.093,485246.789,119687.061,485236.076
pand,"[[119738.161, 485248.096], [119742.493, 485238.429], [119737.132, 485236.032], [119732.883, 485245.742], [119738.161, 485248.096]]",119732.883,485248.096,119742.493,485236.032
pand,"[[119628.947, 485266.115], [119633.957, 485254.662], [119628.096, 485252.099], [119623.086, 485263.551], [119622.565, 485264.743], [119625.223, 485265.905], [119625.744, 485264.714], [119628.947, 485266.115]]",119622.565,485266.115,119633.957,485252.099
pand,"[[119690.497, 485234.163], [119692.288, 485230.371], [119682.033, 485225.572], [119680.569, 485224.887], [119677.981, 485230.249], [119679.417, 485230.913], [119689.717, 485235.815], [119690.497, 485234.163]]",119677.981,485235.815,119692.288,485224.887
pand,"[[119758.174, 485292.002], [119762.954, 485280.97], [119760.693, 485280.005], [119761.374, 485278.352], [119758.2, 485276.975], [119757.505, 485278.567], [119752.66, 485289.66], [119758.174, 485292.002]]",119752.66,485292.002,119762.954,485276.975
pand,"[[119752.66, 485289.66], [119757.505, 485278.567], [119758.2, 485276.975], [119753.223, 485274.815], [119747.655, 485287.553], [119752.66, 485289.66]]",119747.655,485289.66,119758.2,485274.815
pand,"[[119789.38, 485237.39], [119794.253, 485226.331], [119795.418, 485223.687], [119793.677, 485222.92], [119792.963, 485224.54], [119791.544, 485225.138], [119788.717, 485223.891], [119783.847, 485234.944], [119789.38, 485237.39]]",119783.847,485237.39,119795.418,485222.92
pand,"[[119798.775, 485275.953], [119803.243, 485265.586], [119797.357, 485262.956], [119792.025, 485274.891], [119794.667, 485276.073], [119795.397, 485274.442], [119798.775, 485275.953]]",119792.025,485276.073,119803.243,485262.956
pand,"[[119804.058, 485279.738], [119808.998, 485268.157], [119803.243, 485265.586], [119798.775, 485275.953], [119801.546, 485277.192], [119800.818, 485278.819], [119803.867, 485280.18], [119804.058, 485279.738]]",119798.775,485280.18,119808.998,485265.586
pand,"[[119800.419, 485242.346], [119805.91, 485229.884], [119806.438, 485228.685], [119804.585, 485227.87], [119803.923, 485229.372], [119802.504, 485229.97], [119799.789, 485228.772], [119794.9, 485239.868], [119800.419, 485242.346]]",119794.9,485242.346,119806.438,485227.87
pand,"[[119783.847, 485234.944], [119788.717, 485223.891], [119789.931, 485221.137], [119787.427, 485220.046], [119786.937, 485221.227], [119783.088, 485219.528], [119777.709, 485232.232], [119783.847, 485234.944]]",119777.709,485234.944,119789.931,485219.528
pand,"[[119775.39, 485265.532], [119779.875, 485255.144], [119774.317, 485252.659], [119769.337, 485264.251], [119771.497, 485265.179], [119771.996, 485264.017], [119775.39, 485265.532]]",119769.337,485265.532,119779.875,485252.659
pand,"[[119780.614, 485278.808], [119781.478, 485276.782], [119778.512, 485275.52], [119777.707, 485277.536], [119778.691, 485277.967], [119780.614, 485278.808]]",119777.707,485278.808,119781.478,485275.52
pand,"[[119769.337, 485264.251], [119774.317, 485252.659], [119768.863, 485250.22], [119764.382, 485260.618], [119767.704, 485262.101], [119767.178, 485263.324], [119769.337, 485264.251]]",119764.382,485264.251,119774.317,485250.22
pand,"[[119794.9, 485239.868], [119799.789, 485228.772], [119800.954, 485226.128], [119799.231, 485225.368], [119798.517, 485226.988], [119797.098, 485227.586], [119794.253, 485226.331], [119789.38, 485237.39], [119794.9, 485239.868]]",119789.38,485239.868,119800.954,485225.368
pand,"[[119777.709, 485232.232], [119783.088, 485219.528], [119783.597, 485218.398], [119781.307, 485217.405], [119780.818, 485218.524], [119776.71, 485216.806], [119771.346, 485229.419], [119777.709, 485232.232]]",119771.346,485232.232,119783.597,485216.806
pand,"[[119780.431, 485269.732], [119785.769, 485257.779], [119779.875, 485255.144], [119775.39, 485265.532], [119778.486, 485266.914], [119777.76, 485268.537], [119780.431, 485269.732]]",119775.39,485269.732,119785.769,485255.144
pand,"[[119806.892, 485245.252], [119812.271, 485232.637], [119812.804, 485231.387], [119809.876, 485230.133], [119809.327, 485231.344], [119805.91, 485229.884], [119800.419, 485242.346], [119806.892, 485245.252]]",119800.419,485245.252,119812.804,485229.884
pand,"[[119792.025, 485274.891], [119797.357, 485262.956], [119785.769, 485257.779], [119780.431, 485269.732], [119779.878, 485270.969], [119780.418, 485271.211], [119791.461, 485276.153], [119792.025, 485274.891]]",119779.878,485276.153,119797.357,485257.779
pand,"[[119770.435, 485297.211], [119775.859, 485284.569], [119776.751, 485282.49], [119771.177, 485280.159], [119770.284, 485282.192], [119764.865, 485294.845], [119770.435, 485297.211]]",119764.865,485297.211,119776.751,485280.159
pand,"[[119743.164, 485251.529], [119747.855, 485240.827], [119742.493, 485238.429], [119738.161, 485248.096], [119737.715, 485249.096], [119743.164, 485251.529]]",119737.715,485251.529,119747.855,485238.429
pand,"[[119646.76, 485224.787], [119649.55, 485218.827], [119645.944, 485217.337], [119639.17, 485214.41], [119636.378, 485220.311], [119646.76, 485224.787]]",119636.378,485224.787,119649.55,485214.41
pand,"[[119666.711, 485220.893], [119672.527, 485208.457], [119666.313, 485205.783], [119660.479, 485218.256], [119666.711, 485220.893]]",119660.479,485220.893,119672.527,485205.783
pand,"[[119765.07, 485226.646], [119770.401, 485214.025], [119770.93, 485212.884], [119768.051, 485211.623], [119767.591, 485212.672], [119764.081, 485211.203], [119763.515, 485212.563], [119758.651, 485223.808], [119765.07, 485226.646]]",119758.651,485226.646,119770.93,485211.203
pand,"[[119654.508, 485215.066], [119660.1, 485203.11], [119653.853, 485200.524], [119648.267, 485212.437], [119654.508, 485215.066]]",119648.267,485215.066,119660.1,485200.524
pand,"[[119684.64, 485219.923], [119687.15, 485214.689], [119685.75, 485214.113], [119678.739, 485211.13], [119676.35, 485216.156], [119683.219, 485219.272], [119684.64, 485219.923]]",119676.35,485219.923,119687.15,485211.13
pand,"[[119660.479, 485218.256], [119666.313, 485205.783], [119660.1, 485203.11], [119654.508, 485215.066], [119654.25, 485215.619], [119660.479, 485218.256]]",119654.25,485218.256,119666.313,485203.11
pand,"[[119746.737, 485218.543], [119751.126, 485208.377], [119748.277, 485207.106], [119750.01, 485203.065], [119740.269, 485198.67], [119739.616, 485200.058], [119739.063, 485201.234], [119734.209, 485211.549], [119734.83, 485213.279], [119746.737, 485218.543]]",119734.209,485218.543,119751.126,485198.67
pand,"[[119752.601, 485221.134], [119758.312, 485207.768], [119755.846, 485206.667], [119754.896, 485208.838], [119751.557, 485207.368], [119751.126, 485208.377], [119746.737, 485218.543], [119752.601, 485221.134]]",119746.737,485221.134,119758.312,485206.667
pand,"[[119697.011, 485220.366], [119697.09, 485220.199], [119697.199, 485220.17], [119696.68, 485218.765], [119696.65, 485218.679], [119696.58, 485218.719], [119688.076, 485215.085], [119687.15, 485214.689], [119684.64, 485219.923], [119694.983, 485224.662], [119696.006, 485222.495], [119697.011, 485220.366]]",119684.64,485224.662,119697.199,485214.689
pand,"[[119758.651, 485223.808], [119763.515, 485212.563], [119760.705, 485211.351], [119761.656, 485209.261], [119758.312, 485207.768], [119752.601, 485221.134], [119758.651, 485223.808]]",119752.601,485223.808,119763.515,485207.768
pand,"[[119648.267, 485212.437], [119653.853, 485200.524], [119646.91, 485197.65], [119639.17, 485214.41], [119645.944, 485217.337], [119648.267, 485212.437]]",119639.17,485217.337,119653.853,485197.65
pand,"[[119708.988, 485195.013], [119712.018, 485188.529], [119701.43, 485184.063], [119698.461, 485190.471], [119708.988, 485195.013]]",119698.461,485195.013,119712.018,485184.063
pand,"[[119622.971, 485201.821], [119623.949, 485199.779], [119628.63, 485189.829], [119622.406, 485187.197], [119616.366, 485199.655], [119618.746, 485200.696], [119619.016, 485200.057], [119622.971, 485201.821]]",119616.366,485201.821,119628.63,485187.197
pand,"[[119673.678, 485221.776], [119676.35, 485216.156], [119678.739, 485211.13], [119678.56, 485211.053], [119672.527, 485208.457], [119666.711, 485220.893], [119672.86, 485223.496], [119673.678, 485221.776]]",119666.711,485223.496,119678.739,485208.457
pand,"[[119705.072, 485200.687], [119705.0733133, 485200.6740221], [119705.0733133, 485200.6609779], [119705.072, 485200.648], [119705.0701122, 485200.6381801], [119705.0674716, 485200.6285353], [119705.0640942, 485200.6191232], [119705.06, 485200.61], [119706.543, 485200.067], [119706.5472105, 485200.0767453], [119706.5522561, 485200.0860857], [119706.5580981, 485200.0949498], [119706.5646919, 485200.1032698], [119706.5719871, 485200.1109821], [119706.579928, 485200.1180278], [119706.5884539, 485200.1243531], [119706.5974996, 485200.1299097], [119706.6069961, 485200.134655], [119706.6168706, 485200.1385528], [119706.6270479, 485200.1415733], [119706.6374501, 485200.1436935], [119706.6479977, 485200.1448971], [119706.6586101, 485200.1451749], [119706.6692062, 485200.1445248], [119706.679705, 485200.1429519], [119706.6900264, 485200.140468], [119706.7000914, 485200.1370922], [119706.7098232, 485200.1328503], [119706.7191472, 485200.1277747], [119706.7279924, 485200.1219042], [119706.7362911, 485200.1152836], [119706.7439799, 485200.1079636], [119706.751, 485200.1], [119706.7571994, 485200.0916], [119706.7626545, 485200.0826986], [119706.7673249, 485200.0733616], [119706.7711761, 485200.0636579], [119706.7741796, 485200.0536594], [119706.7763133, 485200.0434398], [119706.7775613, 485200.0330747], [119706.7779145, 485200.0226407], [119706.7773702, 485200.0122149], [119706.7759325, 485200.0018745], [119706.773612, 485199.9916957], [119706.7704258, 485199.9817538], [119706.7663975, 485199.9721223], [119706.7615568, 485199.9628724], [119706.7559396, 485199.9540724], [119706.7495874, 485199.9457874], [119706.742547, 485199.9380786], [119706.7348705, 485199.931003], [119706.7266147, 485199.9246128], [119706.7178406, 485199.9189554], [119706.7086129, 485199.9140724], [119706.699, 485199.91], [119708.988, 485195.013], [119698.461, 485190.471], [119697.751, 485190.165], [119697.187, 485191.371], [119696.05, 485190.824], [119695.491, 485192.047], [119691.294, 485190.226], [119689.539, 485194.17], [119704.832, 485200.648], [119704.8308985, 485200.6583444], [119704.8306854, 485200.668745], [119704.8313621, 485200.6791258], [119704.8329237, 485200.6894108], [119704.8353588, 485200.6995246], [119704.8386496, 485200.7093933], [119704.8427719, 485200.7189445], [119704.8476956, 485200.7281084], [119704.8533846, 485200.7368178], [119704.8597973, 485200.7450091], [119704.8668867, 485200.7526221], [119704.874601, 485200.7596013], [119704.8828837, 485200.7658955], [119704.8916741, 485200.7714586], [119704.9009078, 485200.77625], [119704.9105174, 485200.7802344], [119704.9204324, 485200.7833828], [119704.9305802, 485200.7856722], [119704.9408865, 485200.7870857], [119704.951276, 485200.7876129], [119704.9616725, 485200.7872502], [119704.972, 485200.786], [119704.9824857, 485200.7837942], [119704.9927364, 485200.7806738], [119705.0026726, 485200.7766629], [119705.012217, 485200.7717928], [119705.0212957, 485200.7661013], [119705.0298379, 485200.7596325], [119705.0377774, 485200.7524368], [119705.0450526, 485200.74457], [119705.0516069, 485200.7360932], [119705.0573893, 485200.7270722], [119705.0623551, 485200.7175772], [119705.0664656, 485200.7076818], [119705.0696889, 485200.697463], [119705.072, 485200.687]]",119689.539,485200.7876129,119708.988,485190.165
pand,"[[119763.789, 485187.066], [119760.772, 485185.717], [119748.913, 485180.416], [119746.09, 485186.377], [119760.905, 485193.151], [119763.789, 485187.066]]",119746.09,485193.151,119763.789,485180.416
pand,"[[119773.245, 485188.192], [119779.871, 485172.946], [119772.785, 485169.929], [119768.309, 485179.76], [119768.232, 485179.726], [119767.7, 485180.978], [119768.081, 485181.963], [119766.97, 485184.403], [119771.99, 485186.54], [119771.499, 485187.694], [119773.155, 485188.4], [119773.245, 485188.192]]",119766.97,485188.4,119779.871,485169.929
pand,"[[119758.055, 485199.167], [119760.905, 485193.151], [119746.09, 485186.377], [119743.13, 485192.629], [119752.703, 485196.794], [119753.848, 485197.302], [119755.561, 485198.062], [119758.055, 485199.167]]",119743.13,485199.167,119760.905,485186.377
pand,"[[119751.147, 485203.578], [119753.848, 485197.302], [119752.703, 485196.794], [119743.13, 485192.629], [119740.269, 485198.67], [119750.01, 485203.065], [119751.147, 485203.578]]",119740.269,485203.578,119753.848,485192.629
pand,"[[119780.846, 485190.124], [119786.992, 485175.977], [119779.871, 485172.946], [119773.245, 485188.192], [119777.063, 485189.817], [119777.533, 485188.713], [119780.846, 485190.124]]",119773.245,485190.124,119786.992,485172.946
pand,"[[119794.952, 485196.127], [119795.1, 485196.19], [119801.243, 485182.044], [119794.123, 485179.013], [119787.517, 485194.268], [119787.68, 485194.337], [119791.325, 485195.889], [119791.795, 485194.784], [119794.952, 485196.127]]",119787.517,485196.19,119801.243,485179.013
pand,"[[119787.517, 485194.268], [119794.123, 485179.013], [119786.992, 485175.977], [119780.846, 485190.124], [119784.149, 485191.53], [119783.679, 485192.634], [119787.517, 485194.268]]",119780.846,485194.268,119794.123,485175.977
pand,"[[119712.018, 485188.529], [119715.068, 485182.003], [119702.671, 485176.68], [119701.615, 485179.003], [119702.738, 485179.465], [119700.749, 485183.789], [119701.43, 485184.063], [119712.018, 485188.529]]",119700.749,485188.529,119715.068,485176.68
pand,"[[119665.475, 485183.923], [119671.198, 485171.281], [119667.933, 485169.889], [119669.06, 485167.406], [119666.552, 485166.302], [119663.548, 485164.979], [119662.352, 485167.663], [119659.757, 485166.573], [119659.446, 485166.446], [119654.443, 485177.537], [119655.259, 485179.61], [119665.475, 485183.923]]",119654.443,485183.923,119671.198,485164.979
pand,"[[119715.068, 485182.003], [119718.049, 485175.62], [119706.825, 485170.928], [119705.072, 485174.667], [119703.84, 485174.107], [119702.671, 485176.68], [119715.068, 485182.003]]",119702.671,485182.003,119718.049,485170.928
pand,"[[119759.333, 485177.852], [119764.421, 485166.368], [119757.049, 485163.229], [119751.698, 485174.534], [119759.333, 485177.852]]",119751.698,485177.852,119764.421,485163.229
pand,"[[119802.891, 485200.209], [119809.385, 485185.512], [119801.243, 485182.044], [119795.1, 485196.19], [119794.952, 485196.127], [119794.167, 485197.972], [119794.303, 485198.026], [119799.185, 485199.958], [119799.664, 485198.787], [119802.891, 485200.209]]",119794.167,485200.209,119809.385,485182.044
pand,"[[119771.346, 485229.419], [119776.71, 485216.806], [119777.239, 485215.646], [119774.7, 485214.523], [119774.219, 485215.684], [119770.401, 485214.025], [119765.07, 485226.646], [119771.346, 485229.419]]",119765.07,485229.419,119777.239,485214.025
pand,"[[119658.62, 485320.612], [119665.58, 485306.279], [119665.388, 485306.191], [119668.021, 485300.445], [119668.155, 485300.153], [119667.75, 485299.965], [119671.32, 485292.41], [119667.796, 485290.927], [119667.73, 485291.069], [119665.681, 485290.166], [119660.002, 485287.664], [119659.801, 485287.575], [119650.831, 485307.741], [119647.381, 485315.496], [119658.486, 485320.888], [119658.62, 485320.612]]",119647.381,485320.888,119671.32,485287.575
pand,"[[119732.611, 485310.314], [119737.243, 485299.565], [119732.098, 485297.358], [119727.871, 485307.365], [119727.1, 485309.194], [119729.125, 485310.09], [119729.515, 485309.01], [119732.611, 485310.314]]",119727.1,485310.314,119737.243,485297.358
pand,"[[119717.524, 485302.766], [119721.828, 485292.953], [119717.055, 485290.905], [119712.071, 485302.454], [119711.62, 485303.323], [119713.925, 485304.318], [119715.038, 485301.671], [119717.524, 485302.766]]",119711.62,485304.318,119721.828,485290.905
pand,"[[119748.175, 485318.176], [119753.171, 485306.348], [119747.583, 485303.976], [119743.244, 485314.352], [119746.853, 485315.884], [119746.233, 485317.353], [119748.175, 485318.176]]",119743.244,485318.176,119753.171,485303.976
pand,"[[119722.565, 485305.784], [119727.081, 485295.206], [119721.828, 485292.953], [119717.524, 485302.766], [119716.694, 485304.644], [119718.418, 485305.381], [119718.936, 485304.232], [119722.565, 485305.784]]",119716.694,485305.784,119727.081,485292.953
pand,"[[119700.908, 485312.129], [119703.239, 485306.929], [119691.856, 485301.901], [119689.466, 485306.973], [119700.908, 485312.129]]",119689.466,485312.129,119703.239,485301.901
pand,"[[119678.189, 485295.459], [119681.896, 485287.638], [119677.199, 485285.664], [119675.971, 485288.235], [119673.932, 485287.315], [119674.104, 485286.98], [119671.786, 485285.941], [119669.802, 485286.571], [119667.796, 485290.927], [119671.32, 485292.41], [119671.85, 485292.645], [119678.189, 485295.459]]",119667.796,485295.459,119681.896,485285.664
pand,"[[119727.871, 485307.365], [119732.098, 485297.358], [119727.081, 485295.206], [119722.565, 485305.784], [119721.636, 485307.803], [119723.822, 485308.799], [119724.994, 485306.091], [119727.871, 485307.365]]",119721.636,485308.799,119732.098,485295.206
pand,"[[119731.861, 485312.193], [119734.097, 485313.238], [119735.269, 485310.53], [119738.036, 485311.706], [119742.289, 485301.729], [119737.243, 485299.565], [119732.611, 485310.314], [119731.861, 485312.193]]",119731.861,485313.238,119742.289,485299.565
pand,"[[119706.935, 485298.895], [119711.484, 485288.516], [119705.967, 485286.149], [119705.935, 485286.225], [119700.972, 485297.595], [119702.998, 485298.481], [119703.133, 485300.11], [119704.947, 485300.866], [119706.564, 485299.705], [119706.935, 485298.895]]",119700.972,485300.866,119711.484,485286.149
pand,"[[119629.051, 485305.733], [119634.368, 485293.371], [119634.602, 485292.826], [119629.107, 485290.479], [119628.356, 485292.214], [119623.528, 485303.374], [119629.051, 485305.733]]",119623.528,485305.733,119634.602,485290.479
pand,"[[119623.528, 485303.374], [119628.356, 485292.214], [119624.699, 485290.713], [119625.667, 485288.335], [119622.706, 485287.15], [119622.096, 485288.62], [119617.541, 485299.752], [119617.148, 485300.644], [119617.61, 485300.845], [119623.528, 485303.374]]",119617.148,485303.374,119628.356,485287.15
